id,output,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
38908,1,53.562,68.697,145.567,51.31,70.418,25.014,651.875,18.553,29.818,28.934,38.255,22.032,57.592,47.668,34.126,12.178,24.365,7.424,9.029,7.624,6.218,4.857,5.111,4.168,515.385,6.423,0.942,3.008,94.966,1,210.777,138.847,78.947,114.286,24.406,24.144,0.505,33.47,1.529,7.611,1.492,-0.193,44.444,112.206,155.952,25.521,1065.385,973.077
38913,1,26.755,33.34,299.942,51.31,53.403,7.262,766.3,15.466,22.825,34.781,30.521,19.749,64.445,14.94,24.409,23.821,19.29,0.198,1.55,0.323,0.323,0.262,0.476,0.476,14.474,1.263,1.81,3.348,99.534,1,370.869,280.345,129.897,196.711,52.1,90.033,1.642,103.466,0.756,2.374,0.678,-0.194,12.494,88.283,7.159,-1.183,144.737,144.737
38915,1,72.622,94.175,106.185,51.31,302.057,52.422,244.8,19.348,39.924,19.498,49.673,22.886,46.073,27.252,60.403,9.294,29.574,11.421,10.595,8.201,7.523,5.629,4.665,4.279,413.274,4.425,1.362,3.717,95.415,1,119.627,47.368,1.535,43.969,4.492,19.007,2.204,25.254,2.029,11.706,1.758,0.654,29.604,114.859,141.634,22.383,573.451,545.133
38918,1,37.602,53.114,188.276,51.31,193.578,36.206,1087,14.183,39.012,54.29,52.398,29.204,55.715,47.668,19.246,6.873,20.285,10.619,14.957,13.625,11.589,4.824,6.921,5.887,712.857,11.229,0.677,2.532,93.281,1,213.661,172.541,27.596,76.503,33.194,21.223,1.224,22.934,2.202,6.067,1.969,0.468,63.768,99.686,244.655,35.151,1731.429,1578.571
38921,1,27.243,42.642,234.513,51.31,144.432,20.923,367.5,39.368,50.991,52.206,62.023,36.112,58.137,42.363,8.686,36.311,52.728,7.758,8.753,8.499,7.57,5.784,6.642,5.916,2633.333,21.022,0.228,0.788,93.43,1,201.478,183.977,57.034,81.021,36.645,67.983,3.543,15.182,1.341,2.935,1.28,0.137,41.146,119.862,111.614,25.144,3875,1578.571
38932,1,65.107,173.083,57.776,101.01,93.274,58.795,220.6,35.245,160.381,29.038,176.519,62.384,35.309,19.321,24.151,16.799,49.932,11.156,11.825,9.241,7.86,4.811,3.986,3.39,431.507,4.575,1.115,3.984,96.026,1,55.932,42.424,9.399,22.804,-27.491,33.724,0.61,15.273,2.319,10.787,2.318,-0.619,44.503,109.579,57,27.899,904.11,53.453
38945,1,77.698,171.181,58.418,152.186,78.244,53.247,121.627,34.088,107.246,17.638,131.717,54.611,41.437,7.372,25.492,27.642,45.121,7.273,7.089,4.181,3.22,5.51,3.261,2.511,242.975,2.438,2.268,4.971,96.749,1,44.352,30.427,8.548,15.912,-32.309,40.734,0.67,18.024,1.32,9.321,1.282,0.558,48.54,114.513,28.777,17.252,466.942,33.02
38961,1,43.962,91.205,109.644,21.226,116.093,52.522,215.067,19.932,114.135,40.948,159.826,51.798,32.409,17.34,7.888,15.385,38.081,11.66,13.17,11.049,8.854,9.708,9.29,7.444,544.348,6.209,1.783,3.174,90.898,1,108.185,99.651,28.976,52.211,4.24,48.37,1.665,10.529,1.201,5.921,1.189,0.454,39.897,118.499,226.21,24.435,881.739,133.805
38992,1,46.352,55.182,181.217,4.686,260.669,7.262,260.11,7.817,10.097,36.179,22.053,16.002,71.987,44.666,29.429,6.61,11.213,4.144,6.432,5.455,4.982,3.007,4.484,4.095,374.194,6.581,0.804,3.708,95.635,1,335.249,236.59,109.195,142.337,37.646,18.874,2.174,43.236,1.378,3.336,1.216,-0.044,35.315,113.99,113.402,26.369,1122.581,294.69
38994,1,68.374,232.542,39.697,148.395,56.837,69.693,437.801,46.932,317.213,25.546,334.016,75.837,22.705,17.519,7.532,33.11,67.396,7.888,9.091,5.313,3.994,5.439,3.697,2.78,206.882,2.021,2.629,4.718,96.376,1,44.352,38.562,8.017,14.928,-36.812,62.677,0.948,7.964,1.45,9.548,1.437,0.309,20.761,122.44,17.092,9.677,290.393,18.93
38997,1,42.1,57.486,173.956,19.616,290.06,37.52,265.1,20.564,22.671,60.498,43.644,26.764,56.072,38.191,39.872,14.208,25.113,8.181,7.883,6.497,5.702,5.258,4.571,4.012,539.344,5.656,0.975,3.25,95.476,1,216.335,130.078,2.074,26.793,31.136,18.23,1.399,58.335,1.556,3.614,1.421,-0.076,41.731,92.843,135.208,32.835,1024.59,106.884
38998,1,38.235,55.548,180.023,23.521,351.321,35.285,287.6,16.531,30.702,62.959,49.235,31.169,59.278,41.316,30.827,10.789,20.706,7.927,7.219,6.271,5.594,4.583,3.994,3.563,759.524,8.095,0.603,2.516,95.736,1,198.164,137.076,4.096,23.729,30.597,33.637,2.863,48.843,1.73,2.684,1.57,0.085,42.251,105.563,71.463,31.914,1400,79.487
39016,1,55.932,64.706,154.545,51.31,224.691,38.771,283,44.35,14.311,22.669,33.922,13.559,39.972,25.847,16.346,27.011,52.596,12.5,12.749,10.359,8.367,6.452,5.591,4.516,500,5.333,1.29,4.046,94.517,1,325,271.875,129.897,197.006,30.508,11.696,0.625,9.105,2.134,11.706,1.853,0.394,56.335,107.092,32.47,18.706,706.667,623.333
39019,1,23.83,36.944,270.681,17.745,177.191,40.674,994.5,34.685,77.426,57.586,85.822,35.496,41.277,37.201,4.586,23.388,45.611,15.763,19.943,16.914,15.376,9.759,10.488,9.534,519.403,6.582,1.879,4.831,89.787,1,214.587,204.745,50.615,94.435,40.674,24.872,1.327,8.521,1.615,7.468,1.613,-0.242,54.313,102.951,145.444,33.44,970.896,159.311
39059,1,26.594,38.947,256.762,51.31,163.371,25.613,963.846,39.368,35.515,67.942,46.449,31.717,66.54,47.668,29.621,36.311,52.728,9.011,8.618,8.618,7.75,4.529,4.529,4.073,471.267,4.448,2.474,4.384,95.473,1,231.443,162.887,18.557,44.158,41.689,41.049,2.039,44.654,1.99,3.15,1.903,-0.946,44.881,106.945,48.452,52.703,769.288,234.462
39092,1,67.022,87.003,114.938,51.31,1323.618,7.262,709.273,39.368,8.242,32.925,29.813,22.966,71.987,47.668,22.156,36.311,52.728,-5.103,21.161,18.927,16.204,-8.614,12.148,10.368,-269.643,21.022,6.324,2.233,88.18,4,143.594,111.78,0.31,197.006,10.012,119.789,5.02,99.363,0.6,1.59,0.557,-0.041,72.67,80.309,244.655,-7.598,3875,1578.571
39103,1,55.26,103.277,96.827,86.36,413.333,48.685,395.667,52.124,104.128,33.923,116.175,46.494,39.211,29.906,23.361,15.571,56.568,10.419,11.207,7.04,7.04,2.84,1.974,1.974,243.103,2.69,1.168,6.917,98.043,1,96.229,73.749,23.713,37.926,-1.753,9.606,0.505,7.922,3.227,11.706,2.949,-0.432,72.67,102.711,35.612,28.331,560.345,51.506
39114,1,30.783,98.138,101.898,29.536,36.864,28.271,179,20.444,211.918,28.463,218.808,68.633,31.308,13.843,10.549,13.079,39.459,4.529,2.854,1.976,1.61,2.28,1.009,0.822,508.333,3.25,0.448,1.428,98.999,1,100.851,90.213,58.553,60.851,0.584,81.839,0.505,21.755,1.987,11.706,1.958,0.681,37.248,117.104,61.538,10.638,950,30.11
39127,1,56.561,166.62,60.017,127.44,134.807,33.216,207.333,55.359,203.457,14.733,225.402,66.054,29.305,15.171,21.449,75.152,65.387,9.693,9.888,5.625,6.356,12.248,7.131,8.059,226.627,2.598,5.405,5.853,91.541,1,65.763,65.763,56.74,64.693,-22.615,32.391,0.737,32.645,0.791,11.706,0.789,0.009,61.117,131.249,32.356,23.192,524.852,36.364
39148,1,54.932,68.226,146.572,27.248,205.405,7.262,153.4,23.496,21.969,14.733,31.03,19.484,62.792,21.858,21.449,28.729,27.23,7.443,9.402,6.928,5.856,8.959,8.408,7.107,298.333,3.8,3.003,6.237,91.821,3,231.303,231.303,129.897,197.006,25.583,9.606,0.58,1.427,0.831,11.706,0.824,0.122,47.546,128.431,55.249,31.903,661.667,103.056
39158,1,34.727,49.797,200.816,51.31,193.023,31.963,380,38.767,45.263,24.449,112.368,30.262,26.648,19.844,21.449,27.668,59.008,15.892,18.397,15.954,10.305,10.116,10.572,6.829,625,6.5,1.619,3.211,91.283,1,215.691,215.691,129.897,184.075,35.011,44.402,1.73,2.4,1.571,6.634,1.509,0.217,56.489,120.553,45.166,20.854,996.875,771.875
39232,1,55.226,86.598,115.476,51.31,36.864,55.171,1087,19.053,59.05,42.134,85.43,36.228,42.406,39.684,35.927,8.364,31.001,2.316,5.46,3.921,2.469,0.908,1.613,1.016,143.396,3.547,0.633,2.749,98.429,1,123.591,79.189,6.687,16.829,8.547,42.806,0.505,15.374,2.551,11.706,2.431,-0.809,32.501,101.58,38.862,8.837,758.491,664.151
39241,1,31.503,39.748,251.585,9.069,424.49,19.523,427,11.758,24.044,59.068,29.196,20.743,71.048,47.668,18.3,6.834,14.2,11.944,14.644,13.123,10.814,6.447,7.511,6.19,740.741,9.63,0.87,4.569,92.659,1,330.214,269.786,45.455,107.754,47.754,23.18,3.369,25.828,1.852,2.845,1.747,0.06,51.084,118.139,106.481,49.042,1366.667,241.727
39262,1,28.188,44.474,224.849,3.296,145,38.048,267.664,13.669,52.235,58.791,75.209,36.62,48.283,30.5,34.375,11.666,21.919,5.496,5.511,3.986,3.362,4.585,3.337,2.815,359.091,3.614,1.277,2.937,96.695,1,196.1,128.691,36.212,46.89,35.192,77.427,3.771,67.842,1.199,1.998,1.194,-0.081,42.357,108.005,56.785,14.977,572.727,232.143
39263,1,55.628,104.107,96.055,46.278,130.62,33.225,258.75,24.88,59.71,24.316,103.527,46.567,44.98,19.318,13.467,25.707,35.614,7.131,9.457,7.709,7.709,7.364,8.217,8.217,395.181,5.41,1.863,2.902,92.028,2,95.287,82.455,43.07,60.149,-2.195,44.375,0.908,20.569,0.968,7.505,0.938,-0.11,47.157,122.06,180.262,35.348,1313.253,106.031
39278,1,46.394,49.666,201.345,51.31,839.13,10.157,1087,7.348,8.242,36.516,18.031,10.554,71.987,47.668,22.533,4.406,11.213,0.873,3.515,2.613,6.568,1.038,3.171,7.971,94.872,9.462,1.095,2.551,91.599,1,473.339,396.835,129.897,197.006,47.018,9.606,1.625,54.345,0.841,3.517,0.824,-0.05,23.705,91.761,244.655,36.59,1484.615,1578.571
39310,1,45.373,53.725,186.134,6.545,269.427,12.093,143.401,30.967,11.244,24.279,28.743,15.545,39.765,17.175,5.839,39.232,36.41,8.114,7.792,6.483,5.318,8.57,7.038,5.773,603.125,5.953,1.421,3.365,93.107,1,351.409,330.891,129.897,197.006,39.082,31.443,2.762,14.709,0.96,3.698,0.921,-0.008,28.306,124.453,40.325,17.023,846.875,180.97
39315,1,72.043,105.086,95.16,80.449,663.255,53.926,264.889,51.859,65.453,18.234,86.503,31.444,36.35,22.628,25.345,63.498,58.791,3.321,4.443,2.753,2.108,4.078,3.404,2.607,195.162,2.207,2.09,2.598,96.661,1,88.912,66.376,30.924,39.764,-3.487,9.606,1.095,25.442,0.814,5.911,0.809,0.169,37.942,118.171,34.265,26.321,1170.066,79.933
39347,1,29.807,58.639,170.536,22.654,118.822,38.589,273.623,32.934,133.369,40.442,156.568,49.168,30.772,19.927,11.848,17.11,51.189,21.716,21.161,18.877,14.963,10.214,8.918,7.069,480.488,5.22,2.126,6.17,91.13,1,142.76,125.846,61.028,95.94,21.025,49.426,2.134,10.503,2.126,4.818,2.117,0.284,55.46,115.225,61.731,25.655,648.78,114.975
39353,1,26.354,40.121,249.245,4.156,36.864,7.262,1087,7.348,46.785,36.976,52.237,34.313,65.687,47.668,15.212,4.286,11.213,18.019,19.197,18.867,15.827,8.994,9.618,8.068,2633.333,21.022,0.228,0.892,90.499,1,214.63,181.98,106.869,157.806,39.333,54.808,0.797,22.993,2.003,7.725,1.962,0.01,40.575,129.166,244.655,52.703,3875,662.727
39366,1,40.809,73.237,136.543,10.126,125.042,51.907,838.125,17.035,104.623,49.627,115.138,44.279,38.428,33.869,8.382,10.577,30.698,14.045,18.192,14.813,13.433,8.298,9.366,8.494,388.333,5.383,2.137,4.901,91.134,1,133.679,122.474,21.567,55.635,14.913,40.068,1.595,11.569,1.693,6.075,1.582,0.12,49,111.994,185.859,22.414,691.667,237.386
39495,1,72.453,146.034,68.477,51.276,57.447,42.024,184.444,14.125,72.741,16.444,107.982,50.387,46.662,21.363,10.714,14.185,23.237,-7.847,18.184,15.144,12.513,-8.614,12.148,10.368,-269.643,5.981,3.67,4.508,88.18,1,54.672,48.815,22.036,58.159,-22.839,119.789,2.314,26.998,0.842,3.749,0.829,-0.015,19.529,96.017,77.759,-7.598,673.077,120.553
39497,1,41.063,84.308,118.613,74.193,508.976,44.439,654.34,43.727,82.288,53.568,111.073,51.294,43.72,39.123,41.154,41.143,48.636,20.228,19.625,15.309,13.072,13.794,12.148,10.368,445.85,3.516,4.151,7.034,88.18,1,114.901,67.614,13.036,43.543,7.643,24.371,4.133,81.29,1.093,1.679,1.04,0.105,30.111,131.249,37.883,29.22,469.371,38.269
39510,1,38.163,42.775,233.784,51.31,530.928,42.78,460,41.749,15.815,50.148,23.859,10.781,44.499,35.388,1.469,38.357,48.023,11.78,10.936,7.527,3.095,9.048,6.476,2.662,308.462,3.285,2.933,5.959,93.338,1,473.339,396.835,111.617,176.993,51.056,25.983,4.025,2.1,1.337,2.93,1.162,-0.735,48.859,100.792,34.003,14.337,496.154,366.923
39584,1,78.718,135.51,73.795,152.186,44.268,41.586,204.996,37.968,67.505,22.246,72.146,41.91,52.301,28.714,5.136,21.457,39.526,5.587,7.418,4.21,3.335,3.085,2.434,1.928,166.355,1.776,1.854,6.723,97.596,3,50.781,48.173,0.773,11.048,-20.628,12.571,0.505,2.589,1.811,11.706,1.73,0.113,37.918,103.911,29.866,21.294,464.121,34.752
39629,1,25.116,52.884,189.094,11.221,80.208,56.407,230,43.454,375.652,41.968,491.739,52.507,10.678,6.035,5.022,34.654,80.274,2.307,7.234,4.497,4.497,1.296,2.555,2.555,83.333,2.643,1.555,3.137,97.552,3,142.617,135.455,62.688,68.789,22.377,74.257,2.324,17.635,1.78,3.85,1.76,-0.668,47.507,129.712,20.874,4.522,380.952,74.888
39640,1,55.744,69.27,144.363,51.31,251.097,52.792,191.667,44.285,27.739,30.681,58.087,19.526,33.557,16.077,6.935,30.458,56.848,11.482,11.802,6.57,5.962,7.579,4.343,3.94,219.186,2.256,3.458,7.696,95.679,1,226.647,210.928,69.611,101.946,24.73,29.83,1.731,8.586,1.515,5.96,1.513,0.016,72.67,110.431,23.562,15.192,318.605,312.209
39668,1,22.291,46.174,216.574,3.296,52.64,37.473,262.5,13.598,114.555,56.768,149.686,51.723,22.167,21.391,34.638,7.205,28.24,3.248,3.682,3.112,2.789,3.191,3.323,2.977,524.324,6.459,0.609,1.243,96.706,1,150.24,98.199,54.082,66.206,25.986,119.789,3.67,52.624,1.078,2.222,0.937,0.681,11.57,114.993,223.744,7.638,672.973,1134.884
39692,1,37.107,58.706,170.339,24.125,67.089,37.421,250.667,15.173,36.17,59.209,62.234,36.792,58.569,35.535,61.431,6.349,20.423,21.22,20.97,18.421,16.204,8.355,7.368,7.368,819.355,8.226,1.02,5.382,92.636,1,170.94,47.222,9.402,57.265,26.101,9.606,0.505,62.014,2.54,5.599,2.5,0.278,72.67,105.66,244.655,52.703,822.581,113.839
39694,1,30.519,49.079,203.755,20.052,169.714,42.943,545,41.074,106.606,45.488,115.046,37.817,32.449,26.84,11.806,15.418,55.546,4.709,5.087,3.522,2.907,1.902,1.426,1.177,300,3.25,0.634,2.205,98.583,1,183.732,162.041,63.955,74.003,31.665,38.963,2.123,11.156,2.476,4.819,2.469,0.178,32.7,107.537,22.687,15.813,753.571,77.22
39817,1,48.272,72.529,137.875,30.15,191.871,35.25,320.595,15.596,33.293,50.817,52.339,33.445,59,43.969,52.783,22.043,19.618,-7.847,-6.946,-9.994,-9.441,-8.614,-12.589,-11.677,-269.643,-0.838,1.662,2.403,111.48,4,154.666,73.029,2.388,-7.412,18.283,119.789,3.768,119.212,0.732,1.59,0.591,-0.721,5.464,82.888,-10.966,15.486,-134.906,-8.471
39820,1,21.834,68.955,145.022,51.31,442.222,67.297,220,21.267,81.818,55.913,590.98,68.336,10.302,5.671,22.975,15.411,67.164,4.731,5.627,3.425,2.936,2.466,1.918,1.644,200,2.556,1.233,2.502,98.102,1,114.385,88.105,32.642,36.515,9.83,47.75,2.281,40.5,1.919,3.322,1.786,-0.596,63.364,80.309,13.725,1.477,255.556,233.333
39829,1,44.708,69.183,144.544,51.31,57.308,53.524,305.778,23.68,75.581,60.152,90.116,35.378,18.231,26.419,37.926,30.193,37.625,11.074,4.399,2.746,2.34,12.696,3.201,2.728,658.491,2.66,1.928,2.839,96.83,1,156.29,97.016,20.403,27.5,19.914,119.789,2.56,72.23,0.872,2.386,0.858,-0.238,26.615,110.98,25.322,17.379,418.868,398.113
39874,1,64.736,105.875,94.451,51.31,137.903,42.155,317,14.663,19.558,30.684,83.596,38.856,25.806,31.818,23.493,10.01,23.981,3.304,3.285,2.346,2.034,2.052,1.502,1.301,341.667,3.5,0.601,1.825,98.505,1,90.755,69.434,26.792,32.453,-3.592,30.782,0.982,19.821,1.61,7.279,1.563,-0.047,40.594,98.296,21,4.384,350,358.333
39883,1,54.53,67.097,149.039,22.156,1323.618,29.75,255.658,25.659,11.889,41.325,28.513,18.729,64.672,39.993,15.613,13.043,28.09,22.247,21.161,18.927,16.204,13.794,12.148,10.368,2633.333,21.022,0.739,2.831,88.18,3,242.78,204.874,24.368,197.006,26.741,9.606,0.975,21.452,2.259,7.14,1.983,0.681,72.67,131.249,107.755,52.703,3397.674,395.015
39918,1,17.272,29.916,334.273,51.31,162.667,30.348,616.4,39.368,58.404,78.067,73.199,42.263,48.445,47.668,6.929,36.311,52.728,22.247,21.161,18.927,16.204,11.489,11.66,10.368,471.267,4.448,2.474,4.384,88.442,1,195.745,182.181,28.191,94.681,40.465,76.496,2.035,9.846,2.471,5.089,2.364,0.227,47.712,88.366,48.452,52.703,769.288,234.462
39938,1,33.999,36.331,275.249,51.31,1323.618,7.262,573.366,39.368,8.242,14.733,18.031,10.554,71.987,47.668,21.449,36.311,52.728,0.015,0.016,0.016,0.013,5.4,7.006,5.724,471.267,15.708,2.474,4.384,93.107,1,473.339,396.835,129.897,197.006,52.1,119.789,5.02,32.645,0.6,1.59,0.557,-0.221,5.464,86.874,48.452,52.703,769.288,234.462
39956,1,45.455,126.609,78.983,34.181,64.505,43.837,233,18.644,171.03,34.669,178.541,64.099,35.901,20.493,12.429,10.558,34.181,5.467,5.618,3.765,2.954,3.796,2.836,2.225,271.875,3.031,1.396,2.489,97.178,1,85.096,74.519,31.01,38.822,-9.553,119.789,4.702,10.909,1.44,2.371,1.328,-0.019,22.937,100.537,51.938,5.168,303.125,30.292
39964,1,34.706,45.879,217.963,51.31,352.252,8.079,902.292,39.368,15.29,49.912,32.194,24.353,71.987,47.668,10.123,36.311,52.728,22.247,21.161,18.927,16.204,13.794,12.148,10.368,471.267,21.022,2.474,4.384,88.18,1,268.109,240.97,66.824,176.671,40.94,51.924,3.555,14.949,1.664,2.965,1.519,0.321,40.952,121.858,48.452,52.703,769.288,234.462
39972,1,54.776,100.653,99.351,51.31,311.647,70.857,219.5,34.251,56.72,39.938,233.713,45.58,19.502,10.618,10.511,23.578,63.719,7.087,6.982,4.189,3.584,4.434,2.752,2.355,241.667,2.5,1.835,3.432,97.266,2,99.22,88.791,11.501,20.273,-0.355,34.268,2.615,10.66,1.598,4.047,1.522,-0.102,34.768,106.362,39.49,13.962,533.333,526.667
40014,1,27.383,29.624,337.566,3.296,302.057,17.183,183.614,30.137,8.242,52.281,18.031,10.554,62.794,28.595,2.933,19.119,32.429,6.58,10.652,7.649,5.68,3.965,4.868,3.615,207.472,3.201,1.911,7.461,95.267,1,473.339,396.835,129.897,197.006,52.1,9.606,0.505,2.466,1.659,11.706,1.571,0.174,72.67,114.952,50.287,26.373,562.967,427.321
40076,1,16.37,25.67,388.306,51.31,522.326,17.315,1045.75,39.368,12.742,66.866,37.509,24.72,65.905,47.668,25.659,36.311,52.728,15.027,18.025,18.01,14.298,10.106,12.148,10.368,2633.333,21.022,0.228,0.788,88.18,1,338.305,251.498,67.75,141.045,52.1,28.347,3.621,56.907,1.487,2.153,1.342,0.17,63.456,115.012,244.655,44.131,3875,1578.571
40078,1,68.792,155.898,64.144,15.302,67.43,51.361,300.4,11.915,120.839,30.898,155.792,55.874,35.864,23.926,10.482,8.222,24.938,4.026,6.468,5.026,3.676,2.389,3.559,2.603,233.871,4.484,1.022,2.157,96.518,1,55.855,50,0.556,9.786,-24.666,51.602,1.077,7.909,1.685,8.658,1.412,-0.092,25.454,120.838,157.515,7.52,733.871,151.527
40089,1,62.956,82.621,121.034,51.31,133.718,34.866,556.383,17.686,29.828,29.243,41.377,23.801,56.665,47.184,7.66,11.597,23.516,7.262,7.262,6.059,5.721,4.789,4.14,3.909,582.456,6.035,0.822,2.524,95.914,1,155.638,143.715,31.978,58.503,13.242,48.014,1.7,7.686,1.517,6.146,1.464,0.335,35.191,107.054,53.896,26.308,1008.772,980.702
40096,1,67.109,116.231,86.036,81.256,145.528,66.492,178.667,49.445,103.825,34.169,127.892,42.263,27.774,14.55,56.42,58.519,59.94,1.683,-0.061,-1.62,-2.079,1.934,-1.934,-2.481,103.922,-0.039,1.861,2.355,101.883,4,77.826,33.917,1.094,-2.772,-9.371,49.603,1.316,77.501,0.87,2.921,0.838,-0.186,24.423,89.444,-1.648,-0.414,-3.922,-1.852
40105,1,39.556,119.808,83.467,51.31,356.79,29.016,1002,7.348,16.168,20.889,210.579,66.984,31.81,28.635,1.576,4.286,11.213,-3.273,3.073,3.073,2.723,-3.138,3.068,2.72,471.267,4.448,2.474,4.384,97.176,1,90.237,88.815,58.483,62.654,-6.54,20.363,1.908,5.854,1.043,5.58,1.001,-0.247,32.123,98.735,244.655,2.142,769.288,234.462
40126,1,30.915,42.88,233.211,24.678,305.024,7.262,322.1,25.099,40.919,34.022,45.731,27.903,61.015,42.072,12.97,21.941,29.147,4.712,8.008,5.788,4.441,4.074,5.051,3.875,210.256,3.607,1.937,5.403,95.095,1,247.59,215.479,125.662,146.368,41.182,24.539,2.637,25.929,1.157,3.439,1.146,-0.245,41.712,112.132,48.125,17.493,572.65,67.355
40134,1,45.16,75.761,131.994,30.694,171.899,72.562,926.667,50.391,142.302,52.313,163.309,40.391,24.733,22.064,1.04,52.737,67.077,7.447,11.196,9.616,7.552,6.22,8.156,6.406,463.889,6.278,1.341,2.158,93.412,1,135.771,134.449,6.256,25.551,14.448,77.894,3.846,13.594,1.197,2.795,1.179,-0.418,33.546,110.495,36.915,6.903,750,45.58
40163,1,55.799,76.551,130.632,3.296,94.502,42.231,264.2,24.501,69.72,25.842,73.959,27.109,35.544,22.836,4.331,32.368,40.064,2.351,4.421,2.844,2.533,3.519,4.362,3.886,145.455,2.924,2.419,2.118,95.539,1,163.05,155.988,68.782,80.962,17.092,58.403,1.815,5.486,0.668,6.015,0.652,-0.336,18.688,111.532,41.223,4.95,413.636,228.07
40179,1,69.121,108.255,92.374,24.298,36.864,49.451,227.301,33.575,89.305,19.2,100.939,36.15,19.987,20.057,22.733,23.76,48.387,11.448,8.936,6.524,5.339,6.809,3.916,3.205,470.063,3.099,1.449,3.991,96.571,2,85.419,66.001,40.348,55.658,-5.271,48.181,0.505,13,1.694,11.706,1.666,-0.471,36.943,120.616,47.855,22.95,738.508,151.343
40183,1,61.249,80.99,123.472,24.742,132.647,36.685,483.372,35.996,21.285,22.282,52.413,24.375,44.928,22.364,26.118,51.355,43.63,9.856,16.288,15.019,13.392,9.542,12.148,10.368,708.235,12.835,1.347,2.131,88.18,1,158.979,117.457,68.824,114.676,14.376,55.974,1.396,39.427,1.061,4.344,0.942,-0.515,41.535,102.086,40.395,19.086,1850.588,157.384
40194,1,58.554,109.651,91.198,81.693,61.538,68.719,90,71.405,475.785,14.733,590.98,46.6,4.167,-0.358,14.68,49.62,86.815,10.331,13.443,6.295,5.705,6.593,4.057,3.677,143.119,1.881,4.607,7.155,96.025,3,88.94,75.883,60.215,74.962,-5.154,23.835,0.505,20.595,1.567,9.838,1.551,0.208,48.721,117.498,22.846,18.269,379.817,69.588
40215,1,55.25,125.41,79.738,77.569,193.603,57.13,364,43.246,183.407,28.261,212.527,55.944,26.323,19.092,3.361,16.239,62.162,12.252,12.3,7.775,6.747,4.79,3.041,2.64,270.552,2.718,1.771,5.795,97.011,1,79.99,77.301,29.473,43.95,-11.195,24.086,1.216,2.101,2.558,9.337,2.556,0.523,40.067,103.4,27.431,16.686,380.368,42.773
40235,1,26.739,30.886,323.767,51.31,324.306,23.141,144.017,23.801,13.754,58.633,21.394,13.429,62.77,19.185,8.347,13.901,27.493,6.385,9.028,6.991,5.56,3.992,4.447,3.536,308.108,4.432,1.296,4.512,95.63,1,473.339,396.835,104.911,161.607,52.1,33.356,2.95,17.381,1.6,3.408,1.572,0.243,71.071,131.249,74.779,42.19,1013.514,943.243
40236,1,23.927,28.682,348.649,51.31,226.316,16.52,157.909,13.228,14.895,62.551,24.564,16.578,67.49,24.75,8.114,7.51,16.387,7.931,10.092,7.421,5.699,4.306,4.172,3.204,286.667,3.778,1.502,7.666,95.884,1,458.865,396.835,78.369,122.695,52.1,20.772,1.71,12.609,1.842,5.648,1.779,0.049,66.132,115.973,113.826,51.356,753.333,688.889
40242,1,78.054,111.94,89.333,61.649,117.969,64.299,296.8,43.778,74.798,19.774,90.162,30.271,33.575,22.262,25.773,19.551,56.595,11.196,12.586,8.887,8.559,5.103,4.102,3.951,298.817,3.402,1.708,5.138,95.933,1,72.496,53.812,7.025,37.369,-8.326,24.027,0.905,10.308,2.194,9.651,2.166,0.508,55.992,114.881,47.665,33.89,704.142,153.194
40249,1,67.472,108.553,92.121,22.161,60.931,67.85,310.75,45.143,133.065,22.779,168.946,37.845,22.4,15.192,17.396,24.535,66.836,5.933,6.259,3.268,2.853,3.359,1.851,1.616,198.266,2.104,1.694,3.744,98.135,1,85.952,71,25.762,34.762,-5.316,66.619,0.912,19.251,1.766,7.755,1.765,-0.074,34.613,105.166,22.651,11.612,396.532,115.532
40251,1,59.173,130.56,76.593,28.419,800,30.094,202.333,11.603,29.489,14.866,124.217,54.677,44.017,22.263,8.881,12.261,20.86,4.348,5.214,4.2,3.548,4.598,4.444,3.755,428.571,5.143,1.073,1.752,95.596,1,74.668,68.037,47.347,55.04,-13.851,9.606,1.347,14.404,0.946,6.591,0.945,-0.042,39.754,115.986,80.412,22.539,1357.143,104.023
40304,1,53.155,102.092,97.95,77.035,383.117,39.128,159,48.616,109.686,22.217,132.83,47.935,35.996,13.391,17.829,26.116,57.395,8.974,9.784,6.615,5.65,4.755,3.511,2.999,282.609,3.087,1.683,4.78,96.51,1,97.727,80.303,51.42,65.057,-1.089,12.327,0.932,21.227,1.887,7.317,1.884,0.221,63.206,111.752,34.27,23.438,598.551,45.718
40357,1,62.916,114.065,87.669,32.859,115.598,59.87,462.5,29.326,106.595,36.851,119.351,44.842,31.478,29.448,1.04,23.734,43.837,6.736,8.663,6.848,6.848,5.358,5.457,5.457,370.455,4.773,1.446,2.804,94.643,1,82.699,82.609,5.435,20.471,-7.758,41.575,1.564,1.427,1.257,7.643,1.255,-0.646,57.55,120.032,118.837,26.871,1145.455,146.512
